Date,Close,% Change,% Change vs Average,Volume
2024-08-23T22:00:00.000Z,"64,333.54",0.24,0.74,"18,827,683,555"
2024-08-24T22:00:00.000Z,"62,880.66",-2.26,-1.76,"27,682,040,631"
2024-08-25T22:00:00.000Z,"59,504.13",-5.37,-4.87,"39,103,882,198"
2024-08-26T22:00:00.000Z,"59,027.63",-0.8,-0.3,"40,289,564,698"
2024-08-27T22:00:00.000Z,"59,388.18",0.61,1.11,"32,224,990,582"
2024-08-28T22:00:00.000Z,"59,119.48",-0.45,0.05,"32,292,756,405"
2024-08-29T22:00:00.000Z,"58,969.90",-0.25,0.25,"12,403,470,760"
2024-08-30T22:00:00.000Z,"57,325.49",-2.79,-2.29,"24,592,449,997"
2024-08-31T22:00:00.000Z,"59,112.48",3.12,3.62,"27,036,454,524"
2024-09-01T22:00:00.000Z,"57,431.02",-2.84,-2.34,"26,666,961,053"
2024-09-02T22:00:00.000Z,"57,971.54",0.94,1.44,"35,627,680,312"
2024-09-03T22:00:00.000Z,"56,160.49",-3.12,-2.62,"31,030,280,656"
2024-09-04T22:00:00.000Z,"53,948.75",-3.94,-3.44,"49,361,693,566"
2024-09-05T22:00:00.000Z,"54,139.69",0.35,0.85,"19,061,486,526"
2024-09-06T22:00:00.000Z,"54,841.57",1.3,1.8,"18,268,287,531"
2024-09-07T22:00:00.000Z,"57,019.54",3.97,4.47,"34,618,096,173"
2024-09-08T22:00:00.000Z,"57,648.71",1.1,1.6,"28,857,630,507"
2024-09-09T22:00:00.000Z,"57,343.17",-0.53,-0.03,"37,049,062,672"
2024-09-10T22:00:00.000Z,"58,127.01",1.37,1.87,"33,835,707,949"
2024-09-11T22:00:00.000Z,"60,571.30",4.21,4.71,"32,490,528,356"
2024-09-12T22:00:00.000Z,"60,005.12",-0.93,-0.43,"16,428,405,496"
2024-09-13T22:00:00.000Z,"59,182.84",-1.37,-0.87,"18,120,960,867"
2024-09-14T22:00:00.000Z,"58,192.51",-1.67,-1.17,"32,032,822,113"
2024-09-15T22:00:00.000Z,"60,308.54",3.64,4.14,"38,075,570,118"
2024-09-16T22:00:00.000Z,"61,649.68",2.22,2.72,"40,990,702,891"
2024-09-17T22:00:00.000Z,"62,940.46",2.09,2.59,"42,710,252,573"
2024-09-18T22:00:00.000Z,"63,192.98",0.4,0.9,"35,177,164,222"
2024-09-19T22:00:00.000Z,"63,394.84",0.32,0.82,"14,408,616,220"
2024-09-20T22:00:00.000Z,"63,648.71",0.4,0.9,"20,183,348,802"
2024-09-21T22:00:00.000Z,"63,329.80",-0.5,0,"31,400,285,425"
2024-09-22T22:00:00.000Z,"64,301.97",1.54,2.04,"29,938,335,243"
2024-09-23T22:00:00.000Z,"63,143.14",-1.8,-1.3,"25,078,377,700"
2024-09-24T22:00:00.000Z,"65,181.02",3.23,3.73,"36,873,129,847"
2024-09-25T22:00:00.000Z,"65,790.66",0.94,1.44,"32,058,813,449"
2024-09-26T22:00:00.000Z,"65,887.65",0.15,0.65,"15,243,637,984"
2024-09-27T22:00:00.000Z,"65,635.30",-0.38,0.12,"14,788,214,575"
2024-09-28T22:00:00.000Z,"63,329.50",-3.51,-3.01,"37,112,957,475"
2024-09-29T22:00:00.000Z,"60,837.01",-3.94,-3.44,"50,220,923,500"
2024-09-30T22:00:00.000Z,"60,632.79",-0.34,0.16,"40,762,722,398"
2024-10-01T22:00:00.000Z,"60,759.40",0.21,0.71,"36,106,447,279"
2024-10-02T22:00:00.000Z,"62,067.48",2.15,2.65,"29,585,472,513"
2024-10-03T22:00:00.000Z,"62,089.95",0.04,0.54,"13,305,410,749"
2024-10-04T22:00:00.000Z,"62,818.95",1.17,1.67,"14,776,233,667"
2024-10-05T22:00:00.000Z,"62,236.66",-0.93,-0.43,"34,253,562,610"
2024-10-06T22:00:00.000Z,"62,131.97",-0.17,0.33,"28,134,475,157"
2024-10-07T22:00:00.000Z,"60,582.10",-2.49,-1.99,"27,670,982,363"
2024-10-08T22:00:00.000Z,"60,274.50",-0.51,-0.01,"30,452,813,570"
