"Date","Close","% Change","% Change vs Average","Volume"
"2025-02-20T01:30:00.000Z","96,720.01","0.02","0.04","842,209,280"
"2025-02-20T02:00:00.000Z","96,862.37","0.15","0.17","2,328,612,864"
"2025-02-20T02:30:00.000Z","97,201.87","0.35","0.37","994,342,912"
"2025-02-20T03:00:00.000Z","96,990.10","-0.22","-0.20","1,956,306,944"
"2025-02-20T03:30:00.000Z","97,083.52","0.10","0.11","2,023,723,008"
"2025-02-20T04:00:00.000Z","97,267.52","0.19","0.21","339,539,968"
"2025-02-20T04:30:00.000Z","97,218.13","-0.05","-0.03","1,619,699,712"
"2025-02-20T05:00:00.000Z","97,107.07","-0.11","-0.10","0"
"2025-02-20T05:30:00.000Z","96,919.11","-0.19","-0.18","1,497,585,664"
"2025-02-20T06:00:00.000Z","96,953.15","0.04","0.05","949,878,784"
"2025-02-20T06:30:00.000Z","96,907.96","-0.05","-0.03","112,656,384"
"2025-02-20T07:00:00.000Z","96,947.61","0.04","0.06","763,275,264"
"2025-02-20T07:30:00.000Z","96,971.84","0.02","0.04","891,254,784"
"2025-02-20T08:00:00.000Z","96,968.59","0","0.01","831,834,112"
"2025-02-20T08:30:00.000Z","97,174.85","0.21","0.23","827,394,048"
"2025-02-20T09:00:00.000Z","97,243.52","0.07","0.09","1,631,354,880"
"2025-02-20T09:30:00.000Z","97,177.80","-0.07","-0.05","0"
"2025-02-20T10:00:00.000Z","97,202.35","0.03","0.04","826,079,232"
"2025-02-20T10:30:00.000Z","97,372.98","0.18","0.19","46,897,152"
"2025-02-20T11:00:00.000Z","97,304.97","-0.07","-0.05","1,239,646,208"
"2025-02-20T11:30:00.000Z","97,206.40","-0.10","-0.08","57,616,384"
"2025-02-20T12:00:00.000Z","97,432.90","0.23","0.25","1,097,056,256"
"2025-02-20T12:30:00.000Z","97,430.51","0","0.02","971,233,280"
"2025-02-20T13:00:00.000Z","97,422.12","-0.01","0.01","833,531,904"
"2025-02-20T13:30:00.000Z","97,546.59","0.13","0.15","81,440,768"
"2025-02-20T14:00:00.000Z","97,828.69","0.29","0.31","1,232,467,968"
"2025-02-20T14:30:00.000Z","97,054.98","-0.79","-0.77","727,375,872"
"2025-02-20T15:00:00.000Z","97,061.37","0.01","0.02","1,837,914,112"
"2025-02-20T15:30:00.000Z","96,919.66","-0.15","-0.13","984,365,056"
"2025-02-20T16:00:00.000Z","97,648.95","0.75","0.77","1,512,583,168"
"2025-02-20T16:30:00.000Z","97,556.77","-0.09","-0.08","1,883,809,792"
"2025-02-20T17:00:00.000Z","97,879.16","0.33","0.35","1,608,196,096"
"2025-02-20T17:30:00.000Z","98,005.63","0.13","0.15","922,810,368"
"2025-02-20T18:00:00.000Z","98,308.38","0.31","0.33","2,260,045,824"
"2025-02-20T18:30:00.000Z","98,337.13","0.03","0.05","1,384,177,664"
"2025-02-20T19:00:00.000Z","98,497.49","0.16","0.18","858,572,800"
"2025-02-20T19:30:00.000Z","98,443.16","-0.06","-0.04","1,542,733,824"
"2025-02-20T20:00:00.000Z","98,706.07","0.27","0.29","641,570,816"
"2025-02-20T20:30:00.000Z","98,423.50","-0.29","-0.27","1,564,540,928"
"2025-02-20T21:00:00.000Z","98,207.73","-0.22","-0.20","1,797,916,672"
"2025-02-20T21:30:00.000Z","98,136.08","-0.07","-0.05","901,173,248"
"2025-02-20T22:00:00.000Z","98,180.84","0.05","0.06","900,841,472"
"2025-02-20T22:30:00.000Z","98,201.84","0.02","0.04","1,104,654,336"
"2025-02-20T23:00:00.000Z","98,347.95","0.15","0.17","806,309,888"
"2025-02-20T23:30:00.000Z","98,337.09","-0.01","0.01","1,133,957,120"
"2025-02-21T00:00:00.000Z","98,384.63","0.05","0.07","813,451,264"
"2025-02-21T00:30:00.000Z","98,252.29","-0.13","-0.12","1,057,179,648"
"2025-02-21T01:00:00.000Z","98,178.33","-0.08","-0.06","1,487,382,528"
"2025-02-21T01:30:00.000Z","98,369.38","0.19","0.21","162,983,936"
"2025-02-21T02:00:00.000Z","98,296.34","-0.07","-0.06","1,532,811,264"
"2025-02-21T02:30:00.000Z","98,160.89","-0.14","-0.12","23,494,656"
"2025-02-21T03:00:00.000Z","98,306.59","0.15","0.17","769,556,480"
"2025-02-21T03:30:00.000Z","98,177.39","-0.13","-0.11","1,596,897,280"
"2025-02-21T04:00:00.000Z","98,220.60","0.04","0.06","779,415,552"
