"Date","Close","% Change","% Change vs Average","Volume"
"2025-02-18T13:00:00.000Z","37.33","-0.20","-0.23","75,327"
"2025-02-18T13:30:00.000Z","37.48","0.39","0.36","72,221"
"2025-02-18T14:00:00.000Z","37.63","0.40","0.38","228,858"
"2025-02-18T14:30:00.000Z","37.49","-0.36","-0.38","338,446"
"2025-02-18T15:00:00.000Z","37.55","0.15","0.12","217,837"
"2025-02-18T15:30:00.000Z","37.81","0.68","0.65","330,669"
"2025-02-18T16:00:00.000Z","37.83","0.05","0.03","311,619"
"2025-02-19T08:00:00.000Z","37.92","0.24","0.21","89,260"
"2025-02-19T08:30:00.000Z","38.04","0.33","0.31","155,162"
"2025-02-19T09:00:00.000Z","38.08","0.09","0.07","108,064"
"2025-02-19T09:30:00.000Z","38.13","0.16","0.13","112,241"
"2025-02-19T10:00:00.000Z","37.95","-0.49","-0.51","83,714"
"2025-02-19T10:30:00.000Z","37.88","-0.18","-0.21","172,558"
"2025-02-19T11:00:00.000Z","37.79","-0.22","-0.25","126,007"
"2025-02-19T11:30:00.000Z","37.74","-0.13","-0.16","116,804"
"2025-02-19T12:00:00.000Z","37.85","0.28","0.25","96,685"
"2025-02-19T12:30:00.000Z","37.88","0.09","0.07","51,323"
"2025-02-19T13:00:00.000Z","37.90","0.05","0.03","44,480"
"2025-02-19T13:30:00.000Z","37.83","-0.20","-0.22","59,853"
"2025-02-19T14:00:00.000Z","37.81","-0.04","-0.06","63,250"
"2025-02-19T14:30:00.000Z","37.87","0.13","0.11","181,724"
"2025-02-19T15:00:00.000Z","37.80","-0.17","-0.20","190,190"
"2025-02-19T15:30:00.000Z","37.74","-0.16","-0.18","173,927"
"2025-02-19T16:00:00.000Z","37.69","-0.13","-0.16","289,937"
"2025-02-20T08:00:00.000Z","38.16","1.25","1.22","91,485"
"2025-02-20T08:30:00.000Z","38.26","0.25","0.22","68,005"
"2025-02-20T09:00:00.000Z","38.29","0.09","0.07","96,958"
"2025-02-20T09:30:00.000Z","38.24","-0.14","-0.17","78,188"
"2025-02-20T10:00:00.000Z","38.26","0.05","0.03","56,249"
"2025-02-20T10:30:00.000Z","38.20","-0.14","-0.17","84,934"
"2025-02-20T11:00:00.000Z","38.24","0.12","0.09","58,436"
"2025-02-20T11:30:00.000Z","38.29","0.13","0.11","47,265"
"2025-02-20T12:00:00.000Z","38.24","-0.16","-0.18","33,655"
"2025-02-20T12:30:00.000Z","38.22","-0.03","-0.05","55,065"
"2025-02-20T13:00:00.000Z","38.13","-0.24","-0.26","42,607"
"2025-02-20T13:30:00.000Z","38.06","-0.20","-0.22","101,803"
"2025-02-20T14:00:00.000Z","37.96","-0.26","-0.29","85,842"
"2025-02-20T14:30:00.000Z","37.86","-0.26","-0.29","103,900"
"2025-02-20T15:00:00.000Z","37.76","-0.25","-0.28","155,177"
"2025-02-20T15:30:00.000Z","37.69","-0.20","-0.22","179,472"
"2025-02-20T16:00:00.000Z","37.56","-0.34","-0.37","224,197"
"2025-02-21T08:00:00.000Z","37.87","0.81","0.79","189,779"
"2025-02-21T08:30:00.000Z","37.76","-0.26","-0.29","102,179"
"2025-02-21T09:00:00.000Z","37.79","0.08","0.05","99,373"
"2025-02-21T09:30:00.000Z","37.62","-0.48","-0.50","73,076"
