"Date","Close","% Change","% Change vs Average","Volume"
"2022-10-30T23:00:00.000Z","17,168.57","-16.23","-23.41","1,224,531,549,126"
"2022-11-29T23:00:00.000Z","16,547.50","-3.62","-10.80","541,356,716,034"
"2022-12-30T23:00:00.000Z","23,139.28","39.84","32.66","690,994,018,045"
"2023-01-30T23:00:00.000Z","23,147.35","0.03","-7.14","723,968,574,897"
"2023-02-27T23:00:00.000Z","28,478.48","23.03","15.85","883,299,703,608"
"2023-03-30T22:00:00.000Z","29,268.81","2.78","-4.40","511,540,319,004"
"2023-04-29T22:00:00.000Z","27,219.66","-7.00","-14.18","443,473,015,479"
"2023-05-30T22:00:00.000Z","30,477.25","11.97","4.79","481,734,214,225"
"2023-06-29T22:00:00.000Z","29,230.11","-4.09","-11.27","382,224,489,090"
"2023-07-30T22:00:00.000Z","25,931.47","-11.29","-18.46","437,724,169,499"
"2023-08-30T22:00:00.000Z","26,967.92","4.00","-3.18","337,637,313,742"
"2023-09-29T22:00:00.000Z","34,667.78","28.55","21.37","476,425,634,860"
"2023-10-30T23:00:00.000Z","37,712.75","8.78","1.61","570,863,267,380"
"2023-11-29T23:00:00.000Z","42,265.19","12.07","4.89","721,704,910,480"
"2023-12-30T23:00:00.000Z","42,582.61","0.75","-6.43","825,918,941,347"
"2024-01-30T23:00:00.000Z","61,198.38","43.72","36.54","830,721,862,621"
"2024-02-28T23:00:00.000Z","71,333.65","16.56","9.38","1,446,417,844,950"
"2024-03-30T23:00:00.000Z","60,636.86","-15.00","-22.17","1,016,068,331,704"
"2024-04-29T22:00:00.000Z","67,491.41","11.30","4.13","874,291,509,757"
"2024-05-30T22:00:00.000Z","62,678.29","-7.13","-14.31","726,773,965,644"
"2024-06-29T22:00:00.000Z","64,619.25","3.10","-4.08","953,395,573,307"
"2024-07-30T22:00:00.000Z","58,969.90","-8.74","-15.92","1,043,105,485,208"
"2024-08-30T22:00:00.000Z","63,329.50","7.39","0.22","879,117,914,822"
"2024-09-29T22:00:00.000Z","70,215.19","10.87","3.70","993,732,418,048"
"2024-10-30T23:00:00.000Z","96,449.05","37.36","30.18","2,055,808,875,264"
"2024-11-29T23:00:00.000Z","93,429.20","-3.13","-10.31","2,057,355,570,135"
"2024-12-30T23:00:00.000Z","102,405.02","9.61","2.43","1,668,843,382,017"
"2025-01-30T23:00:00.000Z","84,373.01","-17.61","-24.79","1,257,276,788,562"
"2025-02-27T23:00:00.000Z","82,862.21","-1.79","-8.97","547,820,316,344"
"2025-03-12T23:00:00.000Z","83,365.77","0.61","-6.57","38,601,805,824"
