"Date","Close","% Change","% Change vs Average","Volume"
"2020-10-31T23:00:00.000Z","16.69","43.35","42.80","175,793,947"
"2020-11-30T23:00:00.000Z","17.02","2.01","1.46","110,575,560"
"2020-12-31T23:00:00.000Z","15.44","-9.31","-9.86","97,236,196"
"2021-01-31T23:00:00.000Z","20.53","33.02","32.46","101,973,014"
"2021-02-28T23:00:00.000Z","22.32","8.67","8.11","97,892,014"
"2021-03-31T22:00:00.000Z","23.67","6.07","5.52","66,436,445"
"2021-04-30T22:00:00.000Z","26.20","10.71","10.16","83,875,917"
"2021-05-31T22:00:00.000Z","24.86","-5.13","-5.69","76,952,689"
"2021-06-30T22:00:00.000Z","24.73","-0.54","-1.10","72,072,045"
"2021-07-31T22:00:00.000Z","26.65","7.79","7.23","59,632,042"
"2021-08-31T22:00:00.000Z","27.19","2.05","1.49","69,324,484"
"2021-09-30T22:00:00.000Z","28.83","6.03","5.48","61,562,981"
"2021-10-31T23:00:00.000Z","27.55","-4.47","-5.03","89,522,143"
"2021-11-30T23:00:00.000Z","30.20","9.66","9.10","67,167,034"
"2021-12-31T23:00:00.000Z","32.69","8.21","7.66","88,790,737"
"2022-01-31T23:00:00.000Z","25.64","-21.55","-22.11","118,441,699"
"2022-02-28T23:00:00.000Z","24.46","-4.60","-5.16","174,666,905"
"2022-03-31T22:00:00.000Z","23.17","-5.27","-5.83","95,146,708"
"2022-04-30T22:00:00.000Z","25.00","7.92","7.37","102,417,984"
"2022-05-31T22:00:00.000Z","20.89","-16.46","-17.01","84,463,666"
"2022-06-30T22:00:00.000Z","21.83","4.52","3.97","78,955,471"
"2022-07-31T22:00:00.000Z","22.08","1.12","0.57","70,032,589"
"2022-08-31T22:00:00.000Z","20.42","-7.54","-8.09","98,132,743"
"2022-09-30T22:00:00.000Z","23.23","13.76","13.21","78,422,108"
"2022-10-31T23:00:00.000Z","23.99","3.29","2.74","71,258,117"
"2022-11-30T23:00:00.000Z","23.48","-2.13","-2.68","64,943,390"
"2022-12-31T23:00:00.000Z","27.28","16.18","15.63","72,397,891"
"2023-01-31T23:00:00.000Z","27.32","0.15","-0.41","89,506,943"
"2023-02-28T23:00:00.000Z","20.78","-23.92","-24.47","166,366,144"
"2023-03-31T22:00:00.000Z","22.02","5.97","5.41","69,198,173"
"2023-04-30T22:00:00.000Z","21.63","-1.79","-2.35","92,034,785"
"2023-05-31T22:00:00.000Z","23.80","10.03","9.48","77,002,069"
"2023-06-30T22:00:00.000Z","24.72","3.84","3.29","63,738,393"
"2023-07-31T22:00:00.000Z","26.22","6.07","5.52","68,677,112"
"2023-08-31T22:00:00.000Z","23.05","-12.09","-12.65","103,396,841"
"2023-09-30T22:00:00.000Z","21.15","-8.24","-8.80","63,150,943"
"2023-10-31T23:00:00.000Z","23.08","9.13","8.57","56,081,380"
"2023-11-30T23:00:00.000Z","24.02","4.12","3.56","52,033,767"
"2023-12-31T23:00:00.000Z","23.96","-0.27","-0.82","59,545,026"
"2024-01-31T23:00:00.000Z","22.43","-6.39","-6.94","73,718,579"
"2024-02-29T23:00:00.000Z","24.81","10.61","10.06","61,640,517"
"2024-03-31T22:00:00.000Z","25.39","2.34","1.78","67,106,261"
"2024-04-30T22:00:00.000Z","27.39","7.88","7.32","86,072,561"
"2024-05-31T22:00:00.000Z","21.92","-19.97","-20.52","109,760,324"
"2024-06-30T22:00:00.000Z","23.98","9.40","8.84","62,603,280"
"2024-07-31T22:00:00.000Z","21.83","-8.97","-9.52","73,878,169"
"2024-08-31T22:00:00.000Z","22.35","2.38","1.83","65,266,080"
"2024-09-30T22:00:00.000Z","26.39","18.05","17.50","70,739,201"
"2024-10-31T23:00:00.000Z","25.09","-4.89","-5.44","69,203,437"
"2024-11-30T23:00:00.000Z","27.16","8.23","7.68","50,649,006"
"2024-12-31T23:00:00.000Z","31.25","15.06","14.51","61,827,534"
"2025-01-31T23:00:00.000Z","39.31","25.78","25.22","91,796,807"
"2025-02-28T23:00:00.000Z","39.79","1.23","0.68","36,099,946"
