"Date","Price","Open","High","Low","Vol.","Change %"
"02/03/2019","3,718.4","3,564.5","3,799.6","3,426.9","97.97K","4.32%"
"01/27/2019","3,564.3","3,630.7","3,642.5","3,427.2","78.34K","-1.83%"
"01/20/2019","3,630.7","3,762.3","3,796.0","3,501.0","80.07K","-3.44%"
"01/13/2019","3,760.0","3,702.0","3,858.5","3,574.1","75.76K","1.57%"
"01/06/2019","3,702.0","3,911.0","4,214.5","3,674.4","136.71K","-5.34%"
"12/30/2018","3,911.0","3,893.8","4,076.0","3,779.5","105.09K","0.62%"
"12/23/2018","3,887.0","4,135.0","4,384.0","3,691.1","192.67K","-6.00%"
"12/16/2018","4,135.0","3,282.2","4,283.0","3,278.0","289.66K","25.87%"
"12/09/2018","3,285.1","3,506.0","3,766.6","3,216.1","169.13K","-6.30%"
"12/02/2018","3,506.0","4,241.4","4,353.2","3,278.4","316.32K","-17.37%"
"11/25/2018","4,243.0","3,934.9","4,472.0","3,663.0","382.98K","7.97%"
"11/18/2018","3,929.8","5,637.2","5,716.0","3,834.7","340.85K","-30.16%"
"11/11/2018","5,626.7","6,431.0","6,497.5","5,441.5","180.29K","-12.51%"
"11/04/2018","6,431.1","6,389.2","6,607.1","6,360.1","63.72K","0.68%"
"10/28/2018","6,387.9","6,498.4","6,510.1","6,248.2","70.51K","-1.73%"
"10/21/2018","6,500.2","6,582.9","6,655.0","6,480.1","51.02K","-1.31%"
"10/14/2018","6,586.7","6,326.0","7,704.2","6,300.0","155.82K","4.11%"
"10/07/2018","6,326.5","6,595.2","6,718.4","6,223.0","101.16K","-4.03%"
"09/30/2018","6,592.0","6,590.0","6,666.9","6,428.1","81.90K","-0.19%"
"09/23/2018","6,604.6","6,723.1","6,825.0","6,350.2","136.61K","-1.76%"
"09/16/2018","6,723.0","6,512.8","6,840.0","6,112.7","170.75K","3.21%"
"09/09/2018","6,513.6","6,184.9","6,593.0","6,142.2","115.74K","5.31%"
"09/02/2018","6,185.0","7,197.5","7,410.3","6,130.3","237.10K","-14.07%"
"08/26/2018","7,197.5","6,732.8","7,260.4","6,574.5","153.64K","6.90%"
"08/19/2018","6,732.9","6,395.0","6,885.0","6,230.2","197.42K","5.35%"
"08/12/2018","6,391.2","6,234.7","6,623.8","5,879.3","254.04K","2.54%"
"08/05/2018","6,232.7","7,013.2","7,149.9","6,008.2","243.16K","-11.13%"
"07/29/2018","7,013.2","8,235.7","8,293.9","6,930.0","196.03K","-14.95%"
"07/22/2018","8,246.4","7,403.4","8,500.2","7,338.9","265.31K","11.39%"
"07/15/2018","7,403.3","6,250.0","7,681.0","6,232.3","217.18K","18.45%"
"07/08/2018","6,250.1","6,761.8","6,820.0","6,080.8","139.14K","-7.57%"
"07/01/2018","6,761.7","6,617.6","6,826.1","6,418.7","130.70K","5.79%"
"06/24/2018","6,391.5","6,151.9","6,518.1","5,762.9","203.40K","3.89%"
"06/17/2018","6,152.0","6,491.0","6,832.9","5,929.1","158.49K","-5.15%"
"06/10/2018","6,485.9","7,498.1","7,498.1","6,125.7","225.83K","-13.51%"
"06/03/2018","7,498.6","7,639.0","7,777.4","7,372.9","97.49K","-1.83%"
"05/27/2018","7,638.1","7,330.8","7,691.2","7,048.6","148.70K","4.20%"
"05/20/2018","7,330.3","8,230.9","8,586.9","7,260.9","173.48K","-10.96%"
"05/13/2018","8,232.3","8,467.0","8,882.4","7,927.8","181.80K","-2.72%"
"05/06/2018","8,462.7","9,859.6","9,963.9","8,204.5","216.13K","-14.17%"
"04/29/2018","9,859.6","9,340.3","9,990.0","8,829.1","186.86K","5.50%"
"04/22/2018","9,345.3","8,917.6","9,761.5","8,656.0","307.97K","4.78%"
"04/15/2018","8,919.1","8,003.0","9,029.0","7,823.3","246.91K","11.45%"
"04/08/2018","8,002.9","6,892.6","8,230.0","6,611.0","341.99K","16.11%"
"04/01/2018","6,892.6","6,925.4","7,509.6","6,432.4","331.08K","-0.47%"
"03/25/2018","6,925.3","8,525.0","8,673.9","6,533.0","426.25K","-18.86%"
"03/18/2018","8,535.0","7,832.0","9,175.2","7,240.0","402.89K","8.71%"
"03/11/2018","7,851.0","8,764.4","9,894.7","7,666.3","466.31K","-10.40%"
"03/04/2018","8,762.0","11,454.0","11,696.0","8,351.0","393.58K","-23.41%"
"02/25/2018","11,440.0","9,666.3","11,526.0","9,284.3","253.45K","18.35%"
"02/18/2018","9,666.3","11,062.0","11,776.0","9,350.3","444.45K","-12.55%"
"02/11/2018","11,053.5","8,563.0","11,083.0","7,851.0","357.71K","29.08%"
"02/04/2018","8,563.1","9,225.1","9,403.3","6,000.0","713.97K","-7.12%"
"01/28/2018","9,219.4","11,455.1","12,181.0","7,972.2","413.82K","-19.56%"
"01/21/2018","11,461.0","12,732.0","12,732.0","9,901.1","353.23K","-9.95%"
"01/14/2018","12,728.0","14,190.0","14,391.0","9,231.1","513.24K","-10.31%"
"01/07/2018","14,191.0","17,163.0","17,176.0","12,639.0","334.69K","-17.31%"
"12/31/2017","17,161.0","12,385.0","17,252.0","12,183.9","","38.65%"
"12/24/2017","12,377.0","14,036.0","16,494.0","11,601.2","432.74K","-11.81%"
"12/17/2017","14,035.0","19,210.0","19,891.0","10,718.0","558.69K","-26.85%"
"12/10/2017","19,187.0","14,660.0","19,548.0","12,748.0","457.22K","30.88%"
"12/03/2017","14,660.0","10,880.0","17,160.0","10,299.0","632.52K","34.73%"
"11/26/2017","10,881.0","8,791.0","11,427.2","8,769.2","626.99K","24.12%"
"11/19/2017","8,766.2","7,770.6","8,770.0","7,652.0","297.33K","12.77%"
"11/12/2017","7,773.3","6,282.4","8,029.8","5,426.0","606.78K","23.37%"
"11/05/2017","6,300.7","7,370.9","7,895.0","6,166.0","455.80K","-14.50%"
"10/29/2017","7,369.0","5,718.1","7,521.1","5,662.9","401.30K","28.82%"
"10/22/2017","5,720.6","6,005.1","6,069.6","5,367.9","335.56K","-4.74%"
"10/15/2017","6,005.1","5,838.7","6,190.0","5,114.3","343.03K","2.92%"
"10/08/2017","5,835.0","4,435.9","5,874.3","4,417.6","365.62K","31.54%"
"10/01/2017","4,436.0","4,366.6","4,482.0","4,134.9","181.92K","1.58%"
"09/24/2017","4,367.0","3,779.6","4,393.4","3,620.0","238.08K","15.54%"
"09/17/2017","3,779.6","3,680.1","4,113.9","3,476.3","308.86K","2.56%"
"09/10/2017","3,685.4","4,315.4","4,378.4","2,981.0","569.67K","-14.65%"
"09/03/2017","4,317.9","4,534.2","4,699.8","3,900.1","304.54K","-4.77%"
"08/27/2017","4,534.4","4,340.2","4,969.0","4,175.7","184.35K","4.44%"
"08/20/2017","4,341.7","4,145.0","4,461.2","3,600.0","205.52K","4.74%"
"08/13/2017","4,145.1","3,866.2","4,489.1","3,836.1","310.66K","7.23%"
"08/06/2017","3,865.5","3,255.0","3,965.4","3,156.0","182.68K","18.70%"
"07/30/2017","3,256.4","2,713.7","3,331.9","2,595.0","215.02K","19.98%"
"07/23/2017","2,714.1","2,845.7","2,875.7","2,404.6","242.31K","-4.62%"
"07/16/2017","2,845.7","1,979.7","2,919.9","1,835.8","349.52K","43.82%"
"07/09/2017","1,978.6","2,542.0","2,555.6","1,975.7","178.51K","-22.16%"
"07/02/2017","2,542.0","2,346.2","2,628.0","2,302.0","94.67K","8.19%"
"06/25/2017","2,349.5","2,502.6","2,595.0","2,208.1","148.25K","-6.12%"
"06/18/2017","2,502.6","2,610.1","2,779.6","2,421.0","118.88K","-4.11%"
"06/11/2017","2,610.0","2,806.0","3,000.0","2,050.0","220.14K","-6.99%"
"06/04/2017","2,806.0","2,461.6","2,896.5","2,376.4","134.71K","14.02%"
"05/28/2017","2,461.0","1,980.0","2,481.0","1,955.5","127.20K","24.78%"
"05/21/2017","1,972.3","2,059.3","2,689.0","1,810.0","268.56K","-4.24%"
"05/14/2017","2,059.7","1,820.6","2,072.2","1,720.0","110.43K","13.15%"
"05/07/2017","1,820.4","1,597.0","1,908.0","1,575.1","146.03K","13.98%"
"04/30/2017","1,597.1","1,425.4","1,701.9","1,403.3","142.76K","12.19%"
"04/23/2017","1,423.6","1,346.4","1,449.7","1,326.9","68.92K","5.65%"
"04/16/2017","1,347.5","1,193.3","1,353.1","1,190.4","79.36K","12.92%"
"04/09/2017","1,193.3","1,188.1","1,243.4","1,163.5","90.03K","0.44%"
"04/02/2017","1,188.1","1,093.5","1,208.9","1,081.0","158.18K","8.68%"
"03/26/2017","1,093.2","971.3","1,106.9","950.1","182.05K","12.45%"
"03/19/2017","972.2","971.9","1,120.9","891.0","244.68K","0.12%"
"03/12/2017","971.0","1,172.4","1,262.0","935.1","274.43K","-17.21%"
"03/05/2017","1,172.8","1,267.8","1,328.8","971.0","268.05K","-7.49%"
"02/26/2017","1,267.8","1,153.0","1,294.7","1,130.9","131.19K","9.96%"
"02/19/2017","1,153.0","1,059.8","1,222.2","1,044.1","149.17K","8.79%"
"02/12/2017","1,059.8","1,000.1","1,071.1","975.9","65.77K","5.95%"
"02/05/2017","1,000.3","1,031.1","1,078.0","936.4","157.12K","-2.99%"
"01/29/2017","1,031.1","919.4","1,040.0","910.0","91.10K","12.15%"
"01/22/2017","919.4","924.0","939.7","884.2","86.24K","-0.50%"
"01/15/2017","924.0","815.3","931.0","805.1","98.44K","13.33%"
"01/08/2017","815.3","908.8","942.5","738.7","196.66K","-10.29%"
"01/01/2017","908.8","966.6","1,166.0","816.1","590.38K","-5.97%"
"12/25/2016","966.6","895.2","983.0","858.6","102.94K","7.97%"
"12/18/2016","895.2","791.0","920.0","784.4","76.46K","13.18%"
"12/11/2016","791.0","772.9","793.0","761.8","34.32K","2.34%"
"12/04/2016","772.9","765.5","777.8","744.6","42.01K","1.00%"
"11/27/2016","765.3","731.2","779.2","722.5","51.36K","4.66%"
"11/20/2016","731.2","752.9","757.0","712.0","50.80K","3.26%"
"11/13/2016","708.1","703.4","708.1","687.6","8.61K","0.61%"
"11/06/2016","703.8","709.2","743.1","700.0","50.51K","-0.65%"
"10/30/2016","708.4","704.1","753.7","676.0","77.51K","-0.86%"
"10/23/2016","714.5","665.0","724.0","652.7","66.96K","7.45%"
"10/16/2016","665.0","640.2","671.0","627.8","43.13K","3.87%"
"10/09/2016","640.2","620.5","646.0","614.4","36.25K","3.17%"
"10/02/2016","620.5","614.1","622.9","607.0","26.71K","1.04%"
"09/25/2016","614.1","602.5","616.9","597.6","17.15K","1.92%"
"09/18/2016","602.5","607.7","615.9","592.7","22.15K","-0.85%"
"09/11/2016","607.7","628.0","635.0","598.0","39.46K","-3.23%"
"09/04/2016","628.0","609.9","636.2","604.6","35.34K","2.97%"
"08/28/2016","609.9","568.5","612.4","568.3","28.52K","7.27%"
"08/21/2016","568.5","582.1","590.7","567.2","24.50K","-2.31%"
"08/14/2016","582.0","583.7","583.7","563.0","38.68K","-3.66%"
"08/07/2016","604.1","604.1","604.1","604.1","","0.00%"
"07/31/2016","604.1","604.1","604.1","604.1","","-7.77%"
"07/24/2016","655.0","654.0","664.4","640.6","78.32K","0.15%"
"07/17/2016","654.0","665.3","689.7","640.0","110.84K","-1.70%"
"07/10/2016","665.3","648.1","678.0","636.9","107.54K","2.66%"
"07/03/2016","648.1","706.0","707.0","610.1","257.01K","-8.07%"
"06/26/2016","705.0","664.9","705.3","614.3","271.15K","6.04%"
"06/19/2016","664.9","757.6","771.9","664.9","549.38K","-12.24%"
"06/12/2016","757.6","614.6","789.7","607.0","622.05K","23.28%"
"06/05/2016","614.5","572.9","615.0","561.3","176.28K","7.31%"
"05/29/2016","572.7","527.0","593.7","512.5","298.46K","8.66%"
"05/22/2016","527.0","440.8","541.0","435.1","178.79K","19.55%"
"05/15/2016","440.8","455.8","460.7","433.0","80.06K","-3.29%"
"05/08/2016","455.8","460.2","465.4","445.9","81.00K","-0.96%"
"05/01/2016","460.2","446.6","465.0","436.0","97.98K","3.05%"
"04/24/2016","446.6","453.7","472.0","435.0","158.36K","-1.56%"
"04/17/2016","453.7","432.5","454.6","426.4","89.56K","5.01%"
"04/10/2016","432.0","418.5","435.7","417.5","59.76K","3.24%"
"04/03/2016","418.5","420.3","424.6","412.0","46.85K","-0.44%"
"03/27/2016","420.3","416.7","431.0","407.5","82.72K","0.86%"
"03/20/2016","416.7","408.4","419.7","406.0","47.15K","2.03%"
"03/13/2016","408.4","410.0","420.6","403.0","71.89K","-0.39%"
"03/06/2016","410.0","397.4","423.6","392.0","100.46K","3.18%"
"02/28/2016","397.4","434.2","444.8","389.7","165.92K","-8.49%"
"02/21/2016","434.2","438.7","451.2","410.7","158.24K","-1.02%"
"02/14/2016","438.7","393.0","445.0","393.0","189.96K","11.63%"
"02/07/2016","393.0","373.7","393.0","369.1","112.08K","5.15%"
"01/31/2016","373.8","377.0","393.9","362.6","157.76K","-0.85%"
"01/24/2016","377.0","385.6","407.0","360.2","165.47K","-2.23%"
"01/17/2016","385.6","388.4","428.0","371.3","252.88K","-0.73%"
"01/10/2016","388.4","449.2","452.5","353.2","293.72K","-13.54%"
"01/03/2016","449.2","432.7","465.0","422.0","147.03K","3.82%"
"12/27/2015","432.7","416.5","436.5","407.0","137.03K","3.89%"
"12/20/2015","416.5","462.4","462.7","405.5","256.08K","-9.94%"
"12/13/2015","462.5","435.6","467.0","418.3","235.38K","6.15%"
"12/06/2015","435.7","390.0","475.0","384.9","377.63K","11.71%"
"11/29/2015","390.0","358.6","394.0","346.2","236.67K","8.72%"
"11/22/2015","358.7","327.8","369.1","315.8","181.11K","9.51%"
"11/15/2015","327.5","333.4","342.5","309.5","159.71K","-1.75%"
"11/08/2015","333.4","384.9","390.3","300.8","382.74K","-13.31%"
"11/01/2015","384.6","316.0","503.4","313.6","841.73K","21.71%"
"10/25/2015","316.0","284.2","336.0","281.2","280.09K","11.19%"
"10/18/2015","284.2","272.9","284.5","262.4","108.06K","4.12%"
"10/11/2015","272.9","246.0","275.1","244.1","112.14K","10.95%"
"10/04/2015","246.0","239.8","249.0","237.2","53.16K","2.59%"
"09/27/2015","239.8","234.6","241.5","233.1","47.64K","2.20%"
"09/20/2015","234.6","232.1","237.6","224.5","67.34K","1.09%"
"09/13/2015","232.1","235.8","236.9","227.4","62.71K","-1.56%"
"09/06/2015","235.8","235.8","247.7","235.3","85.96K","-0.03%"
"08/30/2015","235.8","230.8","239.7","225.3","68.47K","2.21%"
"08/23/2015","230.8","230.3","237.3","198.0","207.92K","0.21%"
"08/16/2015","230.3","262.2","262.9","171.0","263.58K","-12.16%"
"08/09/2015","262.1","261.3","273.8","260.7","97.68K","0.31%"
"08/02/2015","261.3","280.3","287.0","260.6","105.60K","-6.77%"
"07/26/2015","280.3","289.4","298.9","276.5","103.98K","-3.12%"
"07/19/2015","289.4","277.3","292.4","273.5","85.64K","4.37%"
"07/12/2015","277.3","300.6","316.0","272.1","274.64K","-3.30%"
"07/05/2015","286.7","260.6","292.7","258.0","241.12K","10.02%"
"06/28/2015","260.6","251.6","268.9","247.3","155.08K","3.57%"
"06/21/2015","251.6","245.4","251.8","239.5","91.05K","2.54%"
"06/14/2015","245.4","232.9","259.1","232.5","201.23K","5.37%"
"06/07/2015","232.9","225.7","233.5","222.3","103.75K","3.20%"
"05/31/2015","225.6","232.5","232.7","219.8","112.72K","-2.96%"
"05/24/2015","232.5","238.8","243.0","230.7","61.20K","-2.63%"
"05/17/2015","238.8","235.7","241.8","231.2","78.26K","1.32%"
"05/10/2015","235.7","242.5","245.9","232.1","104.25K","-2.82%"
"05/03/2015","242.5","234.8","249.1","227.3","195.31K","3.29%"
"04/26/2015","234.8","226.1","240.2","214.0","172.50K","3.85%"
"04/19/2015","226.1","223.1","239.0","221.5","136.16K","1.35%"
"04/12/2015","223.1","236.9","238.7","216.4","190.03K","-5.82%"
"04/05/2015","236.9","253.6","262.4","230.8","172.69K","-6.60%"
"03/29/2015","253.6","252.9","256.4","239.5","172.16K","0.26%"
"03/22/2015","252.9","260.5","255.4","245.3","232.69K","-2.89%"
"03/15/2015","260.5","282.6","295.1","248.1","257.80K","-7.83%"
"03/08/2015","282.6","277.0","298.8","281.4","267.51K","2.03%"
"03/01/2015","277.0","255.7","290.3","245.8","396.01K","8.32%"
"02/22/2015","255.7","245.5","262.6","232.4","193.41K","4.13%"
"02/15/2015","245.6","257.0","268.3","228.2","302.72K","-4.53%"
"02/08/2015","257.2","221.4","261.2","217.8","203.69K","12.31%"
"02/01/2015","229.0","218.7","243.9","210.0","49.35K","4.83%"
"01/25/2015","218.4","248.0","322.7","217.1","30.64K","4.10%"
"01/18/2015","209.9","267.2","281.0","164.9","3.16K","-21.17%"
"01/11/2015","266.2","261.0","303.8","260.5","34.66K","2.86%"
"01/04/2015","258.8","319.6","321.5","258.8","17.11K","-18.50%"
"12/28/2014","317.5","318.2","335.2","312.0","8.94K","0.10%"
"12/21/2014","317.2","354.1","354.1","303.6","11.79K","-10.05%"
"12/14/2014","352.7","375.2","375.6","343.5","12.72K","-5.81%"
"12/07/2014","374.4","376.7","383.1","364.8","10.04K","-0.61%"
"11/30/2014","376.7","365.3","390.0","327.8","9.00K","4.48%"
"11/23/2014","360.6","388.9","407.0","346.1","10.47K","-7.12%"
"11/16/2014","388.2","360.0","445.0","355.0","10.53K","7.84%"
"11/09/2014","360.0","324.3","360.0","321.0","10.97K","11.63%"
"11/02/2014","322.5","351.1","355.0","321.3","11.00K","-7.85%"
"10/26/2014","350.0","385.9","387.8","342.3","11.89K","-9.39%"
"10/19/2014","386.3","367.1","405.8","363.3","12.57K","3.82%"
"10/12/2014","372.0","320.2","375.7","303.1","21.17K","15.38%"
"10/05/2014","322.5","376.8","392.1","285.1","26.18K","-13.95%"
"09/28/2014","374.7","400.1","440.5","370.0","20.92K","-6.48%"
"09/21/2014","400.7","476.5","478.8","389.9","13.35K","-15.91%"
"09/14/2014","476.5","476.7","487.0","462.2","7.34K","-0.68%"
"09/07/2014","479.7","487.4","494.3","473.3","6.38K","-0.75%"
"08/31/2014","483.4","506.3","518.0","482.3","7.56K","-4.72%"
"08/24/2014","507.3","504.2","529.0","462.4","7.28K","1.19%"
"08/17/2014","501.3","582.7","583.2","489.5","9.26K","-13.57%"
"08/10/2014","580.0","583.1","587.8","574.2","8.71K","-0.35%"
"08/03/2014","582.1","585.0","606.1","400.0","6.19K","-2.16%"
"07/27/2014","594.9","578.0","606.1","578.0","2.06K","-3.88%"
"07/20/2014","618.9","621.7","631.7","614.0","10.36K","-0.82%"
"07/13/2014","624.0","630.5","635.0","608.5","9.11K","-1.46%"
"07/06/2014","633.3","605.5","662.0","605.5","5.81K","4.90%"
"06/29/2014","603.7","609.7","610.5","568.1","6.69K","-0.68%"
"06/22/2014","607.8","580.8","621.1","577.0","7.17K","6.44%"
"06/15/2014","571.0","663.9","663.9","545.3","7.57K","-13.79%"
"06/08/2014","662.3","647.1","693.9","623.9","8.48K","2.45%"
"06/01/2014","646.5","569.0","687.3","557.7","7.85K","14.19%"
"05/25/2014","566.2","434.8","572.0","423.8","6.61K","29.04%"
"05/18/2014","438.8","434.5","444.0","432.0","7.94K","1.56%"
"05/11/2014","432.0","436.4","452.3","419.8","5.29K","0.26%"
"05/04/2014","430.9","434.0","463.0","430.9","5.74K","-2.40%"
"04/27/2014","441.5","509.0","510.0","441.5","4.35K","-13.86%"
"04/20/2014","512.5","403.1","522.8","403.1","2.49K","26.78%"
"04/13/2014","404.2","460.2","463.6","325.0","3.16K","-10.90%"
"04/06/2014","453.7","478.6","490.5","422.0","3.78K","-2.24%"
"03/30/2014","464.1","560.4","595.0","440.4","3.15K","-18.03%"
"03/23/2014","566.2","635.0","639.2","550.0","1.68K","-10.84%"
"03/16/2014","635.0","621.0","650.0","612.8","2.42K","2.26%"
"03/09/2014","621.0","571.5","685.0","569.7","1.67K","10.77%"
"03/02/2014","560.6","597.3","597.3","425.0","3.42K","-9.43%"
"02/23/2014","619.0","626.0","663.8","548.5","3.07K","1.81%"
"02/16/2014","608.0","720.0","761.7","565.2","0.39K","-14.37%"
"02/09/2014","710.0","806.8","814.1","677.0","0.92K","-12.85%"
"02/02/2014","814.7","810.9","814.7","757.0","1.07K","0.62%"
"01/26/2014","809.7","831.0","831.0","731.0","2.08K","-2.45%"
"01/19/2014","830.0","846.6","857.3","789.0","1.50K","-6.54%"
"01/12/2014","888.1","910.0","950.0","771.0","0.67K","-1.76%"
"01/05/2014","904.0","735.0","904.0","715.7","0.66K","26.56%"
"12/29/2013","714.3","650.2","757.8","640.4","0.36K","14.82%"
"12/22/2013","622.1","896.8","896.8","408.7","0.83K","-28.07%"
"12/15/2013","864.9","871.4","1,030.4","849.4","2.89K","18.48%"
"12/08/2013","730.0","997.9","1,200.0","632.3","0.33K","-23.56%"
"12/01/2013","955.0","785.9","1,124.4","778.0","1.38K","17.36%"
"11/24/2013","813.7","461.0","842.2","418.4","1.31K","71.94%"
