"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2024","104.75","92.06","108.80","90.69","2.06B","-2.35%"
"07/28/2024","107.27","113.69","120.16","101.37","2.21B","-5.12%"
"07/21/2024","113.06","120.35","124.69","106.30","1.51B","-4.13%"
"07/14/2024","117.93","130.56","131.39","116.56","1.35B","-8.75%"
"07/07/2024","129.24","127.49","136.15","127.04","1.40B","2.71%"
"06/30/2024","125.83","123.47","128.85","118.83","933.19M","1.85%"
"06/23/2024","123.54","123.24","128.12","118.04","1.83B","-2.39%"
"06/16/2024","126.57","132.99","140.76","124.30","1.76B","-4.03%"
"06/09/2024","131.88","120.37","132.84","117.01","1.41B","9.09%"
"06/02/2024","120.89","113.62","125.59","112.00","2.45B","10.27%"
"05/26/2024","109.63","110.24","115.82","106.94","2.31B","2.97%"
"05/19/2024","106.47","93.75","106.47","93.18","2.46B","15.13%"
"05/12/2024","92.48","90.48","95.82","88.53","1.69B","2.89%"
"05/05/2024","89.88","89.39","92.22","88.23","1.85B","1.23%"
"04/28/2024","88.79","87.60","89.28","81.25","2.09B","1.20%"
"04/21/2024","87.74","78.10","88.33","76.40","2.52B","15.14%"
"04/14/2024","76.20","89.10","90.61","75.61","2.63B","-13.59%"
"04/07/2024","88.19","88.70","90.74","83.02","2.08B","0.20%"
"03/31/2024","88.01","90.30","92.22","85.88","2.09B","-2.60%"
"03/24/2024","90.36","93.94","96.77","89.12","2.09B","-4.17%"
"03/17/2024","94.29","90.39","94.78","85.01","2.89B","7.35%"
"03/10/2024","87.84","86.43","91.96","84.17","3.23B","0.35%"
"03/03/2024","87.53","84.13","97.40","83.42","3.47B","6.38%"
"02/25/2024","82.28","79.70","82.30","77.13","2.28B","4.39%"
"02/18/2024","78.82","71.95","82.39","66.25","3.09B","8.54%"
"02/11/2024","72.61","72.60","74.61","69.62","2.64B","0.67%"
"02/04/2024","72.13","68.22","72.18","66.30","2.71B","9.03%"
"01/28/2024","66.16","61.23","66.60","60.70","2.06B","8.40%"
"01/21/2024","61.03","60.05","62.85","58.58","2.18B","2.59%"
"01/14/2024","59.49","55.02","59.50","54.74","1.96B","8.74%"
"01/07/2024","54.71","49.51","55.35","49.48","2.90B","11.43%"
"12/31/2023","49.10","49.24","49.55","47.32","1.45B","-0.86%"
"12/24/2023","49.52","48.97","50.00","48.75","1.11B","1.42%"
"12/17/2023","48.83","49.40","50.43","48.10","1.83B","-0.12%"
"12/10/2023","48.89","47.49","49.40","45.83","2.20B","2.91%"
"12/03/2023","47.51","46.08","47.74","45.01","1.90B","1.58%"
"11/26/2023","46.76","47.80","48.76","46.19","2.07B","-2.12%"
"11/19/2023","47.78","49.31","50.55","47.69","2.18B","-3.09%"
"11/12/2023","49.30","48.32","49.96","48.10","1.94B","1.99%"
"11/05/2023","48.33","45.28","48.47","44.90","2.05B","7.40%"
"10/29/2023","45.01","41.09","45.31","39.23","2.18B","11.12%"
"10/22/2023","40.50","41.23","43.70","39.88","2.24B","-2.14%"
"10/15/2023","41.39","45.06","46.22","41.08","2.79B","-8.96%"
"10/08/2023","45.46","44.84","47.61","44.37","2.11B","-0.66%"
"10/01/2023","45.76","44.03","45.79","43.25","2.09B","5.20%"
"09/24/2023","43.50","41.59","44.14","41.18","2.09B","4.54%"
"09/17/2023","41.61","42.75","44.24","40.98","2.17B","-5.22%"
"09/10/2023","43.90","46.15","46.16","43.81","2.10B","-3.67%"
"09/03/2023","45.57","48.22","48.85","45.15","1.76B","-6.05%"
"08/27/2023","48.51","46.48","49.93","44.89","3.11B","5.41%"
"08/20/2023","46.02","44.49","50.27","44.22","4.31B","6.28%"
"08/13/2023","43.30","40.49","45.27","40.31","2.93B","5.98%"
"08/06/2023","40.85","45.11","45.54","40.64","2.29B","-8.56%"
"07/30/2023","44.68","46.75","47.13","43.39","1.71B","-4.43%"
"07/23/2023","46.75","44.73","47.40","44.04","1.88B","5.51%"
"07/16/2023","44.31","46.29","47.90","44.10","3.01B","-2.55%"
"07/09/2023","45.47","42.66","48.09","41.65","2.38B","6.98%"
"07/02/2023","42.50","42.52","43.21","41.35","1.18B","0.48%"
"06/25/2023","42.30","42.46","42.76","40.10","2.52B","0.22%"
"06/18/2023","42.21","43.00","43.99","42.01","1.78B","-1.13%"
"06/11/2023","42.69","39.20","43.72","38.62","2.97B","10.12%"
"06/04/2023","38.77","38.91","39.71","37.36","2.14B","-1.42%"
"05/28/2023","39.33","40.60","41.94","37.82","3.04B","0.98%"
"05/21/2023","38.95","30.90","39.48","29.81","3.71B","24.57%"
"05/14/2023","31.26","28.51","31.83","28.15","2.40B","10.32%"
"05/07/2023","28.34","28.52","29.22","28.05","1.63B","-1.19%"
"04/30/2023","28.68","27.84","29.06","27.24","2.04B","3.36%"
"04/23/2023","27.75","27.01","27.76","26.23","1.79B","2.32%"
"04/16/2023","27.12","26.57","28.11","26.43","2.06B","1.35%"
"04/09/2023","26.76","26.82","27.79","26.22","1.91B","-1.03%"
"04/02/2023","27.04","27.51","28.00","26.40","1.68B","-2.66%"
"03/26/2023","27.78","26.84","27.83","25.85","1.91B","3.73%"
"03/19/2023","26.78","25.61","27.59","25.13","2.80B","4.10%"
"03/12/2023","25.73","22.75","26.40","22.30","2.85B","12.02%"
"03/05/2023","22.97","23.89","24.45","22.73","2.44B","-3.87%"
"02/26/2023","23.89","23.67","23.90","22.43","2.17B","2.59%"
"02/19/2023","23.29","21.00","23.89","20.42","2.63B","8.87%"
"02/12/2023","21.39","21.54","23.05","20.96","2.45B","0.58%"
"02/05/2023","21.26","20.81","23.02","20.79","2.75B","0.78%"
"01/29/2023","21.10","19.95","21.95","18.95","2.64B","3.61%"
"01/22/2023","20.36","18.06","20.63","17.82","2.63B","14.16%"
"01/15/2023","17.84","16.90","17.87","16.73","1.97B","5.56%"
"01/08/2023","16.90","15.28","16.92","15.14","2.24B","13.73%"
"01/01/2023","14.86","14.85","15.01","14.03","1.63B","1.68%"
"12/25/2022","14.61","15.07","15.10","13.88","1.48B","-3.89%"
"12/18/2022","15.21","16.57","16.63","14.88","2.00B","-8.24%"
"12/11/2022","16.57","17.04","18.79","16.41","2.57B","-2.53%"
"12/04/2022","17.00","16.68","17.58","15.67","2.06B","0.74%"
"11/27/2022","16.88","16.03","17.26","15.52","2.01B","3.72%"
"11/20/2022","16.27","15.15","16.53","15.08","1.47B","5.59%"
"11/13/2022","15.41","16.22","17.00","15.12","2.93B","-5.62%"
"11/06/2022","16.33","14.23","16.39","13.76","2.82B","15.34%"
"10/30/2022","14.16","13.78","14.23","12.96","2.70B","2.33%"
"10/23/2022","13.83","12.51","13.85","12.06","2.66B","10.97%"
"10/16/2022","12.47","11.52","12.77","11.52","3.03B","11.04%"
"10/09/2022","11.23","12.04","12.12","10.81","3.42B","-7.03%"
"10/02/2022","12.08","12.35","13.66","12.02","2.96B","-0.52%"
"09/25/2022","12.14","12.49","12.82","11.95","2.74B","-3.01%"
"09/18/2022","12.52","13.01","14.03","12.26","3.32B","-5.17%"
"09/11/2022","13.20","14.37","14.55","12.62","2.98B","-8.26%"
"09/04/2022","14.39","13.73","14.47","13.35","2.16B","5.42%"
"08/28/2022","13.65","16.02","16.34","13.27","3.52B","-16.07%"
"08/21/2022","16.26","17.49","17.95","16.24","2.84B","-8.90%"
"08/14/2022","17.85","18.70","19.16","17.77","2.21B","-4.60%"
"08/07/2022","18.71","17.50","18.72","16.72","3.24B","-1.47%"
"07/31/2022","18.99","18.18","19.27","17.99","2.18B","4.55%"
"07/24/2022","18.16","17.02","18.24","16.48","2.36B","4.87%"
"07/17/2022","17.32","16.30","18.14","16.00","3.23B","9.88%"
"07/10/2022","15.76","15.53","15.78","14.47","2.26B","-0.48%"
"07/03/2022","15.84","14.18","16.04","14.06","2.14B","9.05%"
"06/26/2022","14.52","17.31","17.33","14.39","2.64B","-15.20%"
"06/19/2022","17.13","16.47","17.14","15.85","1.86B","7.85%"
"06/12/2022","15.88","16.00","16.87","15.33","2.81B","-6.45%"
"06/05/2022","16.97","19.14","19.34","16.87","2.04B","-9.33%"
"05/29/2022","18.72","18.98","19.62","18.12","2.46B","-0.48%"
"05/22/2022","18.81","16.27","18.88","15.78","3.74B","12.68%"
"05/15/2022","16.69","17.51","18.37","15.76","3.01B","-5.72%"
"05/08/2022","17.71","18.03","18.25","15.57","3.46B","-5.19%"
"05/01/2022","18.67","18.54","20.40","17.99","2.96B","0.69%"
"04/24/2022","18.55","19.20","20.13","18.29","2.86B","-4.96%"
"04/17/2022","19.51","21.20","22.67","19.50","2.79B","-8.20%"
"04/10/2022","21.26","22.21","22.78","21.16","2.32B","-8.05%"
"04/03/2022","23.12","26.73","27.56","23.06","2.62B","-13.45%"
"03/27/2022","26.71","27.76","28.95","26.27","2.42B","-3.54%"
"03/20/2022","27.69","26.51","28.36","25.58","3.10B","4.68%"
"03/13/2022","26.45","21.87","26.57","21.16","2.75B","19.70%"
"03/06/2022","22.10","22.82","23.22","20.65","2.30B","-3.64%"
"02/27/2022","22.94","23.99","24.67","22.48","2.08B","-5.05%"
"02/20/2022","24.16","23.03","24.22","20.89","2.46B","2.18%"
"02/13/2022","23.64","23.93","26.58","23.10","3.45B","-1.28%"
"02/06/2022","23.95","24.37","26.92","23.77","2.43B","-1.52%"
"01/30/2022","24.32","23.18","25.82","23.05","2.39B","6.48%"
"01/23/2022","22.84","22.33","24.06","20.89","3.45B","-2.28%"
"01/16/2022","23.37","26.26","26.64","23.26","2.07B","-13.24%"
"01/09/2022","26.94","26.58","28.59","25.64","2.32B","-1.12%"
"01/02/2022","27.25","29.82","30.71","27.06","2.28B","-7.36%"
"12/26/2021","29.41","29.66","31.33","29.33","1.74B","-0.77%"
"12/19/2021","29.64","27.31","30.06","27.15","1.72B","6.61%"
"12/12/2021","27.80","30.25","31.16","27.25","3.39B","-7.94%"
"12/05/2021","30.20","29.88","32.45","28.04","2.70B","-1.61%"
"11/28/2021","30.69","32.37","33.41","30.13","2.58B","-2.57%"
"11/21/2021","31.50","33.52","34.65","30.88","2.00B","-4.49%"
"11/14/2021","32.99","30.55","33.09","28.80","2.39B","8.54%"
"11/07/2021","30.39","30.15","32.31","28.78","2.53B","2.14%"
"10/31/2021","29.75","25.65","31.40","25.23","2.80B","16.37%"
"10/24/2021","25.57","22.97","25.71","22.77","1.49B","12.50%"
"10/17/2021","22.73","21.75","23.13","21.64","934.22M","3.95%"
"10/10/2021","21.86","20.58","21.93","20.51","976.76M","4.95%"
"10/03/2021","20.83","20.50","21.32","19.56","1.33B","0.43%"
"09/26/2021","20.74","21.71","21.80","20.20","1.27B","-6.06%"
"09/19/2021","22.08","21.15","22.53","20.66","1.29B","0.83%"
"09/12/2021","21.90","22.68","22.96","21.83","1.11B","-2.57%"
"09/05/2021","22.48","22.83","22.90","21.98","897.77M","-1.60%"
"08/29/2021","22.84","22.83","23.04","22.12","1.19B","0.91%"
"08/22/2021","22.64","20.97","22.72","20.95","1.76B","8.74%"
"08/15/2021","20.82","20.14","20.87","18.76","2.14B","3.11%"
"08/08/2021","20.19","20.45","20.51","19.43","846.53M","-0.87%"
"08/01/2021","20.37","19.70","20.73","19.22","1.14B","4.45%"
"07/25/2021","19.50","19.31","19.85","18.74","1.03B","-0.30%"
"07/18/2021","19.56","17.92","19.89","17.87","2.07B","7.69%"
"07/11/2021","18.16","20.24","20.53","18.07","2.23B","-9.42%"
"07/04/2021","20.05","20.74","20.88","19.70","1.67B","-2.13%"
"06/27/2021","20.49","19.36","20.51","19.32","2.01B","7.65%"
"06/20/2021","19.03","18.44","19.42","17.82","2.18B","2.10%"
"06/13/2021","18.64","17.91","19.38","17.58","2.65B","4.56%"
"06/06/2021","17.83","17.57","17.94","17.18","1.99B","1.41%"
"05/30/2021","17.58","16.27","17.66","15.90","2.26B","8.21%"
"05/23/2021","16.24","15.21","16.28","15.18","2.59B","8.36%"
"05/16/2021","14.99","14.16","15.22","13.54","1.74B","5.26%"
"05/09/2021","14.24","14.79","14.81","13.46","1.40B","-3.84%"
"05/02/2021","14.81","15.13","15.25","14.01","1.32B","-1.31%"
"04/25/2021","15.01","15.19","15.67","15.00","946.89M","-1.68%"
"04/18/2021","15.27","15.54","15.81","14.78","1.46B","-4.07%"
"04/11/2021","15.91","14.29","16.21","14.14","2.86B","10.50%"
"04/04/2021","14.40","13.87","14.47","13.71","1.14B","4.26%"
"03/28/2021","13.81","12.82","13.87","12.70","1.10B","7.57%"
"03/21/2021","12.84","12.91","13.39","12.27","1.42B","-0.05%"
"03/14/2021","12.85","12.86","13.51","12.61","1.33B","-0.08%"
"03/07/2021","12.86","12.45","13.05","11.57","1.99B","3.17%"
"02/28/2021","12.46","13.88","13.93","11.68","2.11B","-9.14%"
"02/21/2021","13.71","14.77","15.13","13.22","2.49B","-8.12%"
"02/14/2021","14.93","15.06","15.37","14.57","1.10B","-0.23%"
"02/07/2021","14.96","13.73","15.29","13.73","2.03B","10.08%"
"01/31/2021","13.59","13.05","13.93","12.90","1.05B","4.63%"
"01/24/2021","12.99","13.78","13.83","12.79","1.29B","-5.27%"
"01/17/2021","13.71","13.02","14.00","12.84","1.07B","6.63%"
"01/10/2021","12.86","13.42","13.96","12.85","1.58B","-3.14%"
"01/03/2021","13.28","13.10","13.65","12.59","2.22B","1.70%"
"12/27/2020","13.06","13.06","13.21","12.76","800.76M","0.47%"
"12/20/2020","12.99","13.07","13.37","12.94","765.67M","-2.10%"
"12/13/2020","13.27","13.09","13.46","13.07","1.26B","1.99%"
"12/06/2020","13.01","13.60","13.73","12.82","1.31B","-4.02%"
"11/29/2020","13.56","13.27","13.67","12.97","1.27B","2.24%"
"11/22/2020","13.26","13.17","13.41","12.89","1.14B","1.33%"
"11/15/2020","13.09","13.17","13.65","13.06","2.14B","-1.57%"
"11/08/2020","13.30","14.55","14.69","12.63","2.35B","-8.69%"
"11/01/2020","14.56","12.66","14.59","12.40","1.69B","16.18%"
"10/25/2020","12.53","13.43","13.69","12.30","1.70B","-7.77%"
"10/18/2020","13.59","13.90","13.98","13.23","1.27B","-1.60%"
"10/11/2020","13.81","13.99","14.35","13.77","1.57B","0.35%"
"10/04/2020","13.76","13.24","14.14","13.22","2.41B","5.36%"
"09/27/2020","13.06","13.04","13.76","12.75","2.96B","1.46%"
"09/20/2020","12.87","11.93","12.88","11.90","3.33B","5.62%"
"09/13/2020","12.19","13.08","13.31","11.99","3.98B","0.20%"
"09/06/2020","12.16","11.73","13.07","11.70","2.87B","-3.63%"
"08/30/2020","12.62","13.18","14.73","11.70","4.30B","-3.99%"
"08/23/2020","13.15","12.88","13.15","12.51","1.96B","3.66%"
"08/16/2020","12.68","11.85","12.81","11.82","3.67B","9.68%"
"08/09/2020","11.56","11.33","11.72","10.80","1.99B","3.25%"
"08/02/2020","11.20","10.73","11.50","10.72","1.56B","5.51%"
"07/26/2020","10.61","10.23","10.77","10.21","1.54B","4.12%"
"07/19/2020","10.19","10.27","10.60","9.78","1.81B","-0.07%"
"07/12/2020","10.20","10.60","10.79","9.79","2.01B","-2.65%"
"07/05/2020","10.48","9.74","10.66","9.71","2.03B","9.02%"
"06/28/2020","9.61","9.17","9.74","8.90","1.40B","4.99%"
"06/21/2020","9.15","9.30","9.64","9.13","2.19B","-1.15%"
"06/14/2020","9.26","8.82","9.44","8.74","2.12B","3.68%"
"06/07/2020","8.93","8.88","9.50","8.69","2.64B","0.14%"
"05/31/2020","8.92","8.83","9.00","8.66","2.05B","0.50%"
"05/24/2020","8.88","9.16","9.18","8.00","3.43B","-1.67%"
"05/17/2020","9.03","8.76","9.09","8.68","3.88B","6.31%"
"05/10/2020","8.49","7.81","8.50","7.59","3.18B","8.68%"
"05/03/2020","7.81","7.02","7.82","7.02","1.72B","10.51%"
"04/26/2020","7.07","7.37","7.61","7.02","2.02B","-2.35%"
"04/19/2020","7.24","7.18","7.34","6.68","2.45B","-0.93%"
"04/12/2020","7.31","6.51","7.47","6.43","2.58B","11.17%"
"04/05/2020","6.57","6.38","6.96","6.32","2.58B","7.81%"
"03/29/2020","6.10","6.38","6.88","5.96","3.55B","-3.49%"
"03/22/2020","6.32","5.14","6.58","4.96","3.88B","22.83%"
"03/15/2020","5.14","5.31","5.76","4.52","4.01B","-14.57%"
"03/08/2020","6.02","6.00","6.53","5.39","3.15B","-9.47%"
"03/01/2020","6.65","6.92","7.12","6.45","3.20B","-1.49%"
"02/23/2020","6.75","6.75","7.05","6.04","4.70B","-8.16%"
"02/16/2020","7.35","7.14","7.91","7.12","2.90B","1.48%"
"02/09/2020","7.24","6.31","7.37","6.31","3.11B","15.18%"
"02/02/2020","6.29","5.89","6.36","5.89","1.14B","6.41%"
"01/26/2020","5.91","5.96","6.23","5.81","1.70B","-5.61%"
"01/19/2020","6.26","6.20","6.49","6.16","1.08B","0.48%"
"01/12/2020","6.23","6.19","6.32","6.11","1.48B","2.03%"
"01/05/2020","6.11","5.81","6.21","5.78","1.43B","3.49%"
"12/29/2019","5.90","5.90","6.00","5.75","932.91M","-0.34%"
"12/22/2019","5.92","6.01","6.05","5.90","932.28M","-1.04%"
"12/15/2019","5.98","5.65","6.01","5.62","2.05B","6.87%"
"12/08/2019","5.60","5.28","5.72","5.27","1.57B","5.57%"
"12/01/2019","5.30","5.41","5.43","5.01","1.54B","-2.11%"
"11/24/2019","5.42","5.40","5.54","5.39","1.25B","2.77%"
"11/17/2019","5.27","5.10","5.36","5.09","1.98B","3.28%"
"11/10/2019","5.10","5.19","5.30","5.02","2.41B","-1.73%"
"11/03/2019","5.19","5.15","5.29","5.10","1.42B","2.56%"
"10/27/2019","5.06","5.16","5.22","4.95","1.24B","-0.95%"
"10/20/2019","5.11","4.82","5.13","4.78","1.55B","7.38%"
"10/13/2019","4.76","4.64","4.98","4.61","1.88B","2.42%"
"10/06/2019","4.65","4.61","4.73","4.41","2.02B","2.21%"
"09/29/2019","4.55","4.32","4.58","4.25","1.59B","5.94%"
"09/22/2019","4.29","4.32","4.48","4.23","1.49B","-0.54%"
"09/15/2019","4.32","4.47","4.54","4.31","1.34B","-5.08%"
"09/08/2019","4.55","4.50","4.71","4.47","1.78B","1.84%"
"09/01/2019","4.47","4.11","4.53","4.08","1.60B","6.65%"
"08/25/2019","4.19","4.14","4.27","3.97","1.52B","3.12%"
"08/18/2019","4.06","4.10","4.34","4.04","2.58B","1.80%"
"08/11/2019","3.99","3.80","4.04","3.68","2.63B","3.49%"
"08/04/2019","3.85","3.85","3.96","3.72","1.97B","-4.35%"
"07/28/2019","4.03","4.37","4.40","3.98","1.65B","-7.93%"
"07/21/2019","4.38","4.23","4.47","4.22","1.78B","3.94%"
"07/14/2019","4.21","4.21","4.32","4.12","1.77B","0.50%"
"07/07/2019","4.19","3.95","4.26","3.88","2.31B","4.61%"
"06/30/2019","4.01","4.31","4.35","3.94","1.75B","-2.44%"
"06/23/2019","4.11","3.82","4.13","3.77","2.02B","8.22%"
"06/16/2019","3.79","3.61","3.93","3.59","1.97B","4.92%"
"06/09/2019","3.62","3.69","3.81","3.57","1.85B","-0.59%"
"06/02/2019","3.64","3.40","3.67","3.32","2.39B","7.41%"
"05/26/2019","3.39","3.65","3.68","3.38","1.77B","-6.68%"
"05/19/2019","3.63","3.81","3.89","3.62","2.21B","-7.27%"
"05/12/2019","3.91","4.09","4.11","3.87","3.49B","-7.28%"
"05/05/2019","4.22","4.39","4.51","4.10","2.63B","-7.75%"
"04/28/2019","4.58","4.46","4.62","4.39","1.84B","2.76%"
"04/21/2019","4.45","4.63","4.82","4.33","2.31B","-4.46%"
"04/14/2019","4.66","4.74","4.76","4.58","1.57B","-1.89%"
"04/07/2019","4.75","4.74","4.84","4.69","2.16B","-0.42%"
"03/31/2019","4.77","4.58","4.79","4.51","2.65B","6.24%"
"03/24/2019","4.49","4.40","4.54","4.28","2.64B","1.13%"
"03/17/2019","4.44","4.28","4.62","4.20","3.63B","4.47%"
"03/10/2019","4.25","3.79","4.29","3.74","3.39B","12.73%"
"03/03/2019","3.77","3.95","3.97","3.62","2.05B","-3.58%"
"02/24/2019","3.91","4.06","4.13","3.83","2.33B","-1.76%"
"02/17/2019","3.98","3.92","4.03","3.88","1.94B","1.27%"
"02/10/2019","3.93","3.66","4.10","3.61","4.04B","6.22%"
"02/03/2019","3.70","3.63","3.89","3.60","2.87B","2.21%"
"01/27/2019","3.62","3.41","3.67","3.27","6.11B","-9.50%"
"01/20/2019","4.00","3.89","4.02","3.69","3.12B","2.04%"
"01/13/2019","3.92","3.67","3.95","3.64","2.96B","5.38%"
"01/06/2019","3.72","3.46","3.74","3.41","3.51B","9.41%"
"12/30/2018","3.40","3.38","3.46","3.19","2.27B","1.80%"
"12/23/2018","3.34","3.16","3.43","3.11","2.42B","3.09%"
"12/16/2018","3.24","3.63","3.76","3.21","3.59B","-11.48%"
"12/09/2018","3.66","3.65","3.90","3.62","2.90B","-0.81%"
"12/02/2018","3.69","4.32","4.37","3.64","3.08B","-9.78%"
"11/25/2018","4.09","3.75","4.10","3.66","3.64B","12.98%"
"11/18/2018","3.62","4.04","4.05","3.33","4.83B","-11.92%"
"11/11/2018","4.11","5.05","5.17","4.04","4.59B","-20.04%"
"11/04/2018","5.14","5.36","5.44","5.03","2.09B","-4.28%"
"10/28/2018","5.37","5.10","5.55","4.40","3.33B","8.27%"
"10/21/2018","4.96","5.78","5.88","4.83","3.50B","-13.44%"
"10/14/2018","5.73","6.15","6.25","5.69","2.33B","-6.98%"
"10/07/2018","6.16","6.66","6.78","5.86","2.70B","-8.74%"
"09/30/2018","6.75","7.10","7.32","6.69","2.14B","-3.98%"
"09/23/2018","7.03","6.55","7.05","6.47","1.77B","6.68%"
"09/16/2018","6.59","6.89","6.96","6.55","1.60B","-4.63%"
"09/09/2018","6.91","6.82","6.98","6.55","1.57B","1.62%"
"09/02/2018","6.80","7.00","7.13","6.68","1.40B","-3.13%"
"08/26/2018","7.02","6.84","7.04","6.74","2.05B","3.08%"
"08/19/2018","6.81","6.08","6.82","5.97","3.53B","11.27%"
"08/12/2018","6.12","6.38","6.59","6.09","3.38B","-3.92%"
"08/05/2018","6.37","6.29","6.51","6.24","1.19B","1.11%"
"07/29/2018","6.30","6.31","6.33","6.03","1.39B","0.00%"
"07/22/2018","6.30","6.25","6.42","6.08","1.60B","0.48%"
"07/15/2018","6.27","6.21","6.36","6.13","1.30B","0.64%"
"07/08/2018","6.23","6.26","6.35","6.15","1.62B","0.81%"
"07/01/2018","6.18","5.85","6.19","5.83","1.18B","4.39%"
"06/24/2018","5.92","6.17","6.17","5.88","2.33B","-5.58%"
"06/17/2018","6.27","6.59","6.64","6.26","2.11B","-5.43%"
"06/10/2018","6.63","6.54","6.73","6.49","1.79B","1.07%"
"06/03/2018","6.56","6.47","6.66","6.44","2.13B","1.86%"
"05/27/2018","6.44","6.21","6.45","6.17","1.66B","3.37%"
"05/20/2018","6.23","6.25","6.25","6.01","2.33B","1.30%"
"05/13/2018","6.15","6.40","6.46","6.04","3.04B","-3.30%"
"05/06/2018","6.36","6.08","6.51","6.07","4.00B","6.35%"
"04/29/2018","5.98","5.67","5.98","5.55","1.69B","5.65%"
"04/22/2018","5.66","5.74","5.79","5.26","2.21B","-1.05%"
"04/15/2018","5.72","5.79","5.98","5.67","2.05B","-1.21%"
"04/08/2018","5.79","5.42","5.94","5.37","2.82B","8.02%"
"04/01/2018","5.36","5.72","5.87","5.33","3.74B","-7.43%"
"03/25/2018","5.79","5.95","6.25","5.42","3.88B","-0.52%"
"03/18/2018","5.82","6.20","6.30","5.81","2.99B","-7.03%"
"03/11/2018","6.26","6.17","6.36","6.15","2.53B","2.12%"
"03/04/2018","6.13","5.86","6.15","5.74","2.76B","3.72%"
"02/25/2018","5.91","6.20","6.22","5.55","3.40B","-3.90%"
"02/18/2018","6.15","6.12","6.30","5.99","2.53B","0.82%"
"02/11/2018","6.10","5.88","6.25","5.63","3.80B","5.17%"
"02/04/2018","5.80","5.67","5.97","5.10","5.90B","-0.68%"
"01/28/2018","5.84","6.07","6.23","5.78","2.74B","-3.95%"
"01/21/2018","6.08","5.76","6.08","5.70","2.53B","5.74%"
"01/14/2018","5.75","5.60","5.78","5.42","2.26B","3.23%"
"01/07/2018","5.57","5.51","5.66","5.40","2.73B","3.53%"
"12/31/2017","5.38","4.89","5.45","4.86","2.43B","11.16%"
"12/24/2017","4.84","4.83","5.00","4.80","1.20B","-0.82%"
"12/17/2017","4.88","4.83","4.95","4.78","1.91B","1.88%"
"12/10/2017","4.79","4.80","4.87","4.62","2.49B","0.00%"
"12/03/2017","4.79","5.00","5.01","4.51","3.70B","-3.04%"
"11/26/2017","4.94","5.43","5.43","4.78","3.97B","-8.86%"
"11/19/2017","5.42","5.30","5.42","5.26","1.33B","2.65%"
"11/12/2017","5.28","5.40","5.43","5.20","2.57B","-2.22%"
"11/05/2017","5.40","5.18","5.47","5.01","3.57B","3.45%"
"10/29/2017","5.22","5.05","5.25","5.03","2.11B","3.37%"
"10/22/2017","5.05","4.94","5.05","4.78","2.56B","2.64%"
"10/15/2017","4.92","4.89","4.99","4.81","2.64B","1.23%"
"10/08/2017","4.86","4.57","4.88","4.55","3.22B","7.28%"
"10/01/2017","4.53","4.52","4.55","4.42","2.08B","1.34%"
"09/24/2017","4.47","4.44","4.49","4.25","3.77B","0.00%"
"09/17/2017","4.47","4.63","4.78","4.44","4.85B","-0.67%"
"09/10/2017","4.50","4.14","4.50","4.13","3.44B","10.02%"
"09/03/2017","4.09","4.21","4.21","4.07","1.95B","-3.99%"
"08/27/2017","4.26","4.11","4.30","4.06","2.16B","3.90%"
"08/20/2017","4.10","4.06","4.18","3.93","2.48B","1.49%"
"08/13/2017","4.04","3.99","4.24","3.98","3.77B","3.59%"
"08/06/2017","3.90","4.21","4.36","3.82","4.83B","-6.70%"
"07/30/2017","4.18","4.12","4.25","4.02","2.50B","1.70%"
"07/23/2017","4.11","4.21","4.25","3.94","3.09B","-2.14%"
"07/16/2017","4.20","4.16","4.23","4.03","3.74B","1.94%"
"07/09/2017","4.12","3.74","4.16","3.72","5.17B","12.26%"
"07/02/2017","3.67","3.63","3.69","3.46","2.93B","1.66%"
"06/25/2017","3.61","3.88","3.92","3.59","4.85B","-6.23%"
"06/18/2017","3.85","3.84","4.04","3.83","4.11B","1.58%"
"06/11/2017","3.79","3.65","3.87","3.55","6.44B","1.34%"
"06/04/2017","3.74","3.57","4.21","3.56","7.04B","4.18%"
"05/28/2017","3.59","3.59","3.67","3.55","2.87B","1.13%"
"05/21/2017","3.55","3.44","3.63","3.39","3.72B","4.41%"
"05/14/2017","3.40","3.24","3.46","3.18","5.65B","6.25%"
"05/07/2017","3.20","2.61","3.26","2.56","6.24B","23.08%"
"04/30/2017","2.60","2.62","2.67","2.56","1.71B","-0.38%"
"04/23/2017","2.61","2.57","2.65","2.55","1.76B","2.76%"
"04/16/2017","2.54","2.40","2.54","2.40","1.99B","6.28%"
"04/09/2017","2.39","2.51","2.52","2.39","2.30B","-4.78%"
"04/02/2017","2.51","2.72","2.74","2.46","3.53B","-7.72%"
"03/26/2017","2.72","2.64","2.75","2.59","2.26B","1.12%"
"03/19/2017","2.69","2.67","2.75","2.63","3.25B","1.51%"
"03/12/2017","2.65","2.49","2.65","2.49","3.55B","6.85%"
"03/05/2017","2.48","2.42","2.53","2.38","3.10B","0.81%"
"02/26/2017","2.46","2.56","2.63","2.41","3.47B","-3.15%"
"02/19/2017","2.54","2.71","2.79","2.39","3.61B","-5.22%"
"02/12/2017","2.68","2.83","2.85","2.62","3.62B","-5.63%"
"02/05/2017","2.84","2.85","3.02","2.81","4.20B","-0.70%"
"01/29/2017","2.86","2.77","2.90","2.70","2.30B","2.51%"
"01/22/2017","2.79","2.60","2.80","2.59","2.25B","7.31%"
