"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T01:35:00.000Z","83,205.77","0.17","0.17","0"
"2025-03-12T01:40:00.000Z","83,414.95","0.25","0.25","134,500,352"
"2025-03-12T01:45:00.000Z","83,527.56","0.13","0.13","0"
"2025-03-12T01:50:00.000Z","83,648.08","0.14","0.14","0"
"2025-03-12T01:55:00.000Z","83,278.80","-0.44","-0.44","746,127,360"
"2025-03-12T02:00:00.000Z","83,088.66","-0.23","-0.23","0"
"2025-03-12T02:05:00.000Z","83,045.63","-0.05","-0.05","0"
"2025-03-12T02:10:00.000Z","83,196.57","0.18","0.18","806,424,576"
"2025-03-12T02:15:00.000Z","82,938.30","-0.31","-0.31","0"
"2025-03-12T02:20:00.000Z","82,830.40","-0.13","-0.13","81,403,904"
"2025-03-12T02:25:00.000Z","82,801.48","-0.03","-0.04","0"
"2025-03-12T02:30:00.000Z","82,720.22","-0.10","-0.10","0"
"2025-03-12T02:35:00.000Z","82,521.89","-0.24","-0.24","0"
"2025-03-12T02:40:00.000Z","82,409.05","-0.14","-0.14","159,035,392"
"2025-03-12T02:45:00.000Z","82,339.84","-0.08","-0.08","47,394,816"
"2025-03-12T02:50:00.000Z","82,471.13","0.16","0.16","93,605,888"
"2025-03-12T02:55:00.000Z","82,378.82","-0.11","-0.11","253,820,928"
"2025-03-12T03:00:00.000Z","82,345.37","-0.04","-0.04","248,557,568"
"2025-03-12T03:05:00.000Z","82,535.89","0.23","0.23","0"
"2025-03-12T03:10:00.000Z","82,470.81","-0.08","-0.08","466,280,448"
"2025-03-12T03:15:00.000Z","82,307.68","-0.20","-0.20","0"
"2025-03-12T03:20:00.000Z","82,326.34","0.02","0.02","77,623,296"
"2025-03-12T03:25:00.000Z","82,334.90","0.01","0.01","0"
"2025-03-12T03:30:00.000Z","82,174.60","-0.19","-0.20","0"
"2025-03-12T03:35:00.000Z","82,168.48","-0.01","-0.01","281,550,848"
"2025-03-12T03:40:00.000Z","82,294.39","0.15","0.15","795,529,216"
"2025-03-12T03:45:00.000Z","82,234.23","-0.07","-0.07","0"
"2025-03-12T03:50:00.000Z","82,207.08","-0.03","-0.03","581,464,064"
"2025-03-12T03:55:00.000Z","82,135.20","-0.09","-0.09","0"
"2025-03-12T04:00:00.000Z","81,877.28","-0.31","-0.31","0"
"2025-03-12T04:05:00.000Z","82,018.87","0.17","0.17","0"
"2025-03-12T04:10:00.000Z","82,084.90","0.08","0.08","936,345,600"
"2025-03-12T04:15:00.000Z","81,895.54","-0.23","-0.23","0"
"2025-03-12T04:20:00.000Z","81,990.08","0.12","0.11","145,272,832"
"2025-03-12T04:25:00.000Z","81,898.21","-0.11","-0.11","209,895,424"
